3.568200e-03,-1.506266e+00,1.499789e+02,1.809804e+02,4118,4118,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,2.112099e+00,1.234566e+00,3.197425e+02,3.197425e+02
6.582200e-02,5.461173e-02,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-3.025847e+00,-2.296770e+00,0.000000e+00,0.000000e+00
1.247285e-01,2.069998e-02,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-3.000332e+00,-2.296770e+00,0.000000e+00,0.000000e+00
2.489982e-01,-4.606037e-02,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-2.950039e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.104825e-01,-7.883385e-02,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-2.925312e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.693633e-01,-1.110237e-01,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-2.900996e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.639514e-01,-1.577906e-01,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-2.865612e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.252179e-01,-1.884323e-01,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-2.842387e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.856250e-01,-2.183455e-01,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-2.819679e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.665738e-01,-2.575669e-01,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-2.789848e+00,-2.296770e+00,0.000000e+00,0.000000e+00
7.230051e-01,-2.858405e-01,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-2.768301e+00,-2.296770e+00,0.000000e+00,0.000000e+00
7.837340e-01,-1.403754e+00,1.375015e+02,2.525068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.745350e+00,-2.296770e+00,0.000000e+00,0.000000e+00
8.741022e-01,-1.403674e+00,1.355015e+02,2.615068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.635689e+00,-2.296770e+00,0.000000e+00,0.000000e+00
9.290126e-01,-1.403674e+00,1.345015e+02,2.665068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.574726e+00,-2.296770e+00,0.000000e+00,0.000000e+00
9.994426e-01,-1.403644e+00,1.335015e+02,2.735068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.490184e+00,-2.296770e+00,0.000000e+00,0.000000e+00
1.098091e+00,-1.403754e+00,1.315015e+02,2.835068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.176847e-01,-2.296770e+00,0.000000e+00,0.000000e+00
1.155176e+00,-1.403674e+00,1.305015e+02,2.885068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.314092e+00,-2.296770e+00,0.000000e+00,0.000000e+00
1.225539e+00,-1.403674e+00,1.295015e+02,2.955068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,7.680079e-02,-2.296770e+00,0.000000e+00,0.000000e+00
1.304114e+00,-1.403754e+00,1.285015e+02,3.035068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,2.367816e-01,-2.296770e+00,0.000000e+00,0.000000e+00
1.364426e+00,-1.403754e+00,1.275015e+02,3.095068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.092565e+00,-2.296770e+00,0.000000e+00,0.000000e+00
1.422414e+00,-1.403754e+00,1.265015e+02,3.155068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,5.339692e-02,-2.296770e+00,0.000000e+00,0.000000e+00
1.514840e+00,-1.403754e+00,1.245015e+02,3.245068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.788642e-01,-2.296770e+00,0.000000e+00,0.000000e+00
1.576009e+00,-1.403754e+00,1.235015e+02,3.305068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.019991e-01,-2.296770e+00,0.000000e+00,0.000000e+00
1.655361e+00,-1.403754e+00,1.225015e+02,3.375068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,8.624940e-01,-2.296770e+00,0.000000e+00,0.000000e+00
1.735725e+00,-1.403754e+00,1.205015e+02,3.455068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.848160e-02,-2.296770e+00,0.000000e+00,0.000000e+00
1.794461e+00,-1.403754e+00,1.195015e+02,3.515068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.323488e-01,-2.296770e+00,0.000000e+00,0.000000e+00
1.883784e+00,-1.403754e+00,1.185015e+02,3.605068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,3.171614e-01,-2.296770e+00,0.000000e+00,0.000000e+00
1.964776e+00,-1.403754e+00,1.165015e+02,3.685068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,6.684901e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.018563e+00,-1.402427e+00,1.165015e+02,3.735068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,6.564288e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.101749e+00,-1.397425e+00,1.145015e+02,3.815068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,3.435693e-02,-2.296770e+00,0.000000e+00,0.000000e+00
2.193053e+00,-1.388866e+00,1.135015e+02,3.905068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.136846e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.250179e+00,-1.388866e+00,1.125015e+02,3.965068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,2.484589e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.343366e+00,-1.388866e+00,1.105015e+02,4.055068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,5.242692e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.410505e+00,-1.388866e+00,1.095015e+02,4.125068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.067966e+00,-2.296770e+00,0.000000e+00,0.000000e+00
2.472173e+00,-1.388866e+00,1.085015e+02,4.185068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.825326e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.567593e+00,-1.388866e+00,1.065015e+02,4.275068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.980137e-02,-2.296770e+00,0.000000e+00,0.000000e+00
2.627673e+00,-1.388866e+00,1.055015e+02,4.335068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,5.345558e-02,-2.296770e+00,0.000000e+00,0.000000e+00
2.688524e+00,-1.388866e+00,1.045015e+02,4.395068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.208381e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.776137e+00,-1.388866e+00,1.035015e+02,4.485068e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,2.618100e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.836655e+00,-1.388866e+00,1.014951e+02,4.534375e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,5.278080e-01,-2.296770e+00,0.000000e+00,0.000000e+00
2.892003e+00,-1.388866e+00,1.014778e+02,4.566324e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,1.063947e+00,-2.296770e+00,0.000000e+00,0.000000e+00
2.985527e+00,-1.388866e+00,9.927392e+01,4.614805e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,3.931468e-01,-2.296770e+00,0.000000e+00,0.000000e+00
3.046992e+00,-1.388866e+00,9.823251e+01,4.648761e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,3.997030e-03,-2.296770e+00,0.000000e+00,0.000000e+00
3.109675e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,-4.020576e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.221528e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.286690e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.338805e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.424546e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.488431e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.535399e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.591063e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.659332e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.703983e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.755619e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.829551e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.889084e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.947980e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
3.994596e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.074237e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.122253e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.180988e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.251964e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.326637e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.369979e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.427926e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.509461e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.564720e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.612990e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.686614e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.748921e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.794470e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.860422e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
4.951126e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.003398e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.047604e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.133375e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.189764e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.233578e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.282351e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.355278e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.407167e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.452430e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.501463e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.567180e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.614265e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.660293e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.716171e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.786181e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.835556e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.879441e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
5.929098e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.003255e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.062758e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.109283e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.188410e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.249296e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.294657e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.348558e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.414218e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
6.464549e+00,-1.388866e+00,3.135539e+02,2.695446e+02,1000,2000,5.237481e+02,-5.237481e+02,0.000000e+00,8.656994e+00,4.416417e+00,-2.296770e+00,0.000000e+00,0.000000e+00
