2.866214e+00,1.285080e+00,2.025835e+02,2.009434e+02,3590,2433,4.181719e+02,-1.867999e+02,1.156860e+02,4.999767e+00,2.892116e+01,1.249942e+00,-6.706406e-02,8.033411e-02,4.515474e+02,1.562074e+02
2.970709e+00,1.716289e+00,1.685536e+02,2.093176e+02,-1232,-1232,-5.464713e+02,5.464713e+02,0.000000e+00,-9.032583e+00,2.870094e+01,-2.258146e+00,-4.498091e-01,2.454148e-01,4.504098e+02,1.555441e+02
3.080686e+00,1.716289e+00,1.709569e+02,2.162845e+02,2055,944,1.111538e+02,1.111538e+02,1.111538e+02,0.000000e+00,2.778811e+01,-2.165226e-01,-5.154221e-02,4.513442e-01,4.487527e+02,1.570184e+02
3.162491e+00,1.716289e+00,1.739569e+02,2.232845e+02,2059,940,1.119964e+02,1.119964e+02,1.119964e+02,0.000000e+00,2.799875e+01,-2.853716e-01,-5.130002e-02,4.514198e-01,4.507527e+02,1.500184e+02
3.277171e+00,1.716289e+00,1.789569e+02,2.332845e+02,-976,-976,-4.953744e+02,4.953744e+02,0.000000e+00,-8.188007e+00,2.759250e+01,-2.047002e+00,-5.459499e-02,6.006153e-01,4.478418e+02,1.549454e+02
3.355888e+00,1.399124e+00,1.813433e+02,2.381245e+02,-578,-578,-4.157073e+02,4.157073e+02,0.000000e+00,-6.871195e+00,2.812295e+01,-1.717799e+00,2.840556e-01,8.053200e-01,4.456540e+02,1.568685e+02
3.470117e+00,1.399124e+00,1.856509e+02,2.433750e+02,-669,-669,-4.339730e+02,4.339730e+02,0.000000e+00,-7.173108e+00,2.862036e+01,-1.793277e+00,-4.872189e-02,6.596682e-01,4.544828e+02,1.467896e+02
3.556239e+00,1.067405e+00,1.888398e+02,2.468745e+02,2072,927,1.145714e+02,1.145714e+02,1.145714e+02,0.000000e+00,2.864250e+01,-1.479565e+00,3.217480e-01,4.688862e-01,4.543753e+02,1.445818e+02
3.644910e+00,1.067204e+00,1.958491e+02,2.518534e+02,2062,937,1.125572e+02,1.125572e+02,1.125572e+02,0.000000e+00,2.813896e+01,-1.524038e+00,-2.907367e-02,3.153514e-01,4.536634e+02,1.450948e+02
3.735027e+00,1.067405e+00,2.028398e+02,2.578745e+02,2063,936,1.126277e+02,1.126277e+02,1.126277e+02,0.000000e+00,2.815658e+01,-1.524745e+00,-4.706020e-02,5.067027e-01,4.478144e+02,1.568707e+02
4.842213e+00,1.067159e+00,2.098491e+02,2.628534e+02,2071,928,1.143761e+02,1.143761e+02,1.143761e+02,0.000000e+00,2.859368e+01,-1.554323e+00,-5.389898e-02,7.078208e-01,4.462667e+02,1.562121e+02
4.967049e+00,1.067405e+00,2.198398e+02,2.698745e+02,-472,-472,-3.945233e+02,3.945233e+02,0.000000e+00,-6.521047e+00,2.874950e+01,-1.630262e+00,-5.104837e-02,5.178792e-01,4.545414e+02,1.442247e+02
5.060949e+00,4.841881e-01,2.517731e+02,2.471166e+02,2058,941,1.116334e+02,1.116334e+02,1.116334e+02,0.000000e+00,2.790802e+01,-9.943605e-01,5.364827e-01,3.484378e-01,4.532568e+02,1.443035e+02
5.166129e+00,4.843580e-01,2.557501e+02,2.494967e+02,2072,927,1.145059e+02,1.145059e+02,1.145059e+02,0.000000e+00,2.862612e+01,-1.034815e+00,-1.650730e-02,1.698950e-01,4.530837e+02,1.436520e+02
5.250184e+00,4.851329e-01,2.591477e+02,2.516722e+02,2084,915,1.169285e+02,1.169285e+02,1.169285e+02,0.000000e+00,2.923179e+01,-1.030115e+00,-1.616919e-02,1.699763e-01,4.510837e+02,1.496520e+02
5.358118e+00,4.857196e-01,2.677095e+02,2.559611e+02,2084,915,1.168404e+02,1.168404e+02,1.168404e+02,0.000000e+00,2.920975e+01,-1.122423e+00,-1.687536e-02,-1.549496e-01,4.512218e+02,1.371114e+02
5.446366e+00,4.857196e-01,2.757095e+02,2.599611e+02,2072,927,1.145058e+02,1.145058e+02,1.145058e+02,0.000000e+00,2.862612e+01,-1.095279e+00,-1.945685e-02,-1.549496e-01,4.512218e+02,1.491114e+02
5.544983e+00,4.858459e-01,2.837039e+02,2.649752e+02,2078,921,1.157426e+02,1.157426e+02,1.157426e+02,0.000000e+00,2.893531e+01,-1.216394e+00,-3.096596e-03,-4.509756e-01,4.478693e+02,1.382732e+02
5.643203e+00,4.858459e-01,2.927039e+02,2.699752e+02,2078,921,1.157426e+02,1.157426e+02,1.157426e+02,0.000000e+00,2.893531e+01,-1.216394e+00,-2.016770e-02,-4.509756e-01,4.508693e+02,1.492732e+02
5.721409e+00,4.857196e-01,2.997095e+02,2.729611e+02,2077,922,1.155106e+02,1.155106e+02,1.155106e+02,0.000000e+00,2.887730e+01,-1.263324e+00,-8.400844e-03,-6.385186e-01,4.470956e+02,1.430761e+02
5.840296e+00,4.857196e-01,3.097095e+02,2.789611e+02,2078,921,1.156003e+02,1.156003e+02,1.156003e+02,0.000000e+00,2.889974e+01,-1.310639e+00,-2.569505e-04,-7.773216e-01,4.476665e+02,1.449872e+02
5.936495e+00,4.862561e-01,3.187006e+02,2.839857e+02,-488,-488,-3.976000e+02,3.976000e+02,0.000000e+00,-6.571901e+00,2.956917e+01,-1.642975e+00,-1.278119e-01,-5.753793e-01,4.555074e+02,1.540882e+02
6.041028e+00,3.139488e-01,3.181311e+02,2.844866e+02,2089,910,1.179602e+02,1.179602e+02,1.179602e+02,0.000000e+00,2.948970e+01,-1.520249e+00,1.792769e-01,-7.754628e-01,4.457106e+02,1.430730e+02
6.147870e+00,3.870962e-01,3.281311e+02,2.874866e+02,-794,-794,-4.589932e+02,4.589932e+02,0.000000e+00,-7.586664e+00,2.954386e+01,-1.896666e+00,-1.720249e-01,-5.980527e-01,4.550418e+02,1.533514e+02
6.309499e+00,3.870962e-01,3.290155e+02,2.882941e+02,-750,-750,-4.500455e+02,4.500455e+02,0.000000e+00,-7.438768e+00,2.944080e+01,-1.859692e+00,-1.307281e-01,-2.632081e-01,4.563503e+02,1.600814e+02
6.398478e+00,-9.705819e-02,3.290042e+02,2.882830e+02,3858,3858,4.716549e+02,-4.716549e+02,0.000000e+00,7.795949e+00,2.784962e+01,1.948987e+00,4.150120e-01,-6.375367e-02,4.528045e+02,1.586245e+02
6.482678e+00,-9.705819e-02,3.290249e+02,2.874958e+02,2091,908,1.182403e+02,1.182403e+02,1.182403e+02,0.000000e+00,2.955974e+01,-1.409063e+00,-1.516151e-02,-6.375367e-02,4.518045e+02,1.536245e+02
6.589604e+00,-9.705819e-02,3.390249e+02,2.884958e+02,-642,-642,-4.285010e+02,4.285010e+02,0.000000e+00,-7.082662e+00,2.984565e+01,-1.770665e+00,-8.402501e-02,1.198554e-01,4.512521e+02,1.607324e+02
6.697911e+00,-1.303940e-01,3.389050e+02,2.891473e+02,-687,-687,-4.374430e+02,4.374430e+02,0.000000e+00,-7.230463e+00,5.165796e+01,-1.807616e+00,3.592547e+00,1.716958e+00,3.431459e+02,3.431459e+02
6.794749e+00,-2.904628e-01,3.388264e+02,2.886284e+02,-999,-999,-4.999071e+02,4.999071e+02,0.000000e+00,-8.262927e+00,1.190981e+09,-2.065732e+00,-7.287462e-01,4.582128e-01,4.485539e+02,1.562185e+02
6.919932e+00,-4.987888e-01,3.391311e+02,2.888421e+02,-747,-747,-4.494922e+02,4.494922e+02,0.000000e+00,-7.429623e+00,1.190981e+09,-1.857406e+00,-2.965687e-01,2.880856e-01,4.530654e+02,1.441339e+02
7.091843e+00,-7.782943e-01,3.394559e+02,2.898399e+02,5445,5445,7.891770e+02,-7.891770e+02,0.000000e+00,1.304425e+01,2.866430e+01,3.261062e+00,8.337382e-01,4.967707e-01,4.479724e+02,1.575059e+02
7.199185e+00,-5.979923e-01,3.393917e+02,2.897917e+02,-627,-627,-4.254849e+02,4.254849e+02,0.000000e+00,-7.032809e+00,1.190981e+09,-1.758202e+00,-1.326822e-01,7.616063e-01,4.448396e+02,1.587261e+02
7.319499e+00,-7.964655e-01,3.399703e+02,2.894985e+02,5438,5438,7.877334e+02,-7.877334e+02,0.000000e+00,1.302039e+01,2.990116e+01,3.255097e+00,1.430573e-01,9.845684e-01,4.442898e+02,1.562546e+02
7.409192e+00,-6.468708e-01,3.394390e+02,2.894205e+02,-568,-568,-4.136563e+02,4.136563e+02,0.000000e+00,-6.837295e+00,1.190981e+09,-1.709324e+00,-2.974411e-02,9.416723e-01,4.566035e+02,1.57
