2.568700e-03,1.493628e+00,1.990260e+02,1.980819e+02,-3158,-3158,-9.316569e+02,9.316569e+02,0.000000e+00,-1.539929e+01,1.190981e+09,-3.849822e+00
3.281330e-02,1.493628e+00,1.987456e+02,1.979171e+02,-3158,-3158,-9.316569e+02,9.316569e+02,0.000000e+00,-1.539929e+01,1.190981e+09,-3.849822e+00
8.029090e-02,1.493628e+00,1.984274e+02,1.974778e+02,-3158,-3158,-9.316569e+02,9.316569e+02,0.000000e+00,-1.539929e+01,1.190981e+09,-3.849822e+00
1.280015e-01,1.713762e+00,1.636653e+02,2.073602e+02,2140,1377,1.280025e+02,2.441831e+01,7.621039e+01,8.560675e-01,3.810520e+01,2.140169e-01
1.741263e-01,1.713762e+00,1.991225e+02,2.001293e+02,2345,2345,1.691214e+02,-1.691214e+02,0.000000e+00,2.795394e+00,6.486091e+01,6.988486e-01
2.207202e-01,1.713762e+00,1.994154e+02,2.006731e+02,2356,2356,1.713331e+02,-1.713331e+02,0.000000e+00,2.831953e+00,6.471993e+01,7.079882e-01
2.665434e-01,1.472476e+00,1.997570e+02,2.000072e+02,3297,1989,3.595530e+02,-9.788777e+01,1.308326e+02,3.780502e+00,6.541631e+01,9.451256e-01
3.135423e-01,1.472476e+00,2.001021e+02,2.001217e+02,2649,2649,2.298628e+02,-2.298628e+02,0.000000e+00,3.799385e+00,6.559975e+01,9.498463e-01
3.604376e-01,1.626717e+00,2.003731e+02,2.000238e+02,3123,1805,3.246524e+02,-6.117980e+01,1.317363e+02,3.188696e+00,6.586814e+01,7.971739e-01
4.075797e-01,1.689642e+00,2.001847e+02,2.017727e+02,3056,1764,3.112664e+02,-5.291854e+01,1.291739e+02,3.009793e+00,6.458696e+01,7.524482e-01
4.540707e-01,1.689642e+00,2.001124e+02,2.023910e+02,2418,2418,1.836774e+02,-1.836774e+02,0.000000e+00,3.035991e+00,6.413491e+01,7.589977e-01
5.017788e-01,1.689642e+00,2.005270e+02,2.027461e+02,2428,2428,1.856737e+02,-1.856737e+02,0.000000e+00,3.068988e+00,6.422929e+01,7.672469e-01
5.323232e-01,1.877563e+00,1.997402e+02,2.022387e+02,2823,1544,2.647718e+02,-8.984327e+00,1.278937e+02,2.262447e+00,6.394686e+01,5.656118e-01
5.643247e-01,2.330464e+00,1.660983e+02,1.918761e+02,1877,1122,7.555515e+01,7.555515e+01,7.555515e+01,0.000000e+00,3.777757e+01,-3.875720e-01
6.109334e-01,2.330464e+00,1.650983e+02,1.948761e+02,1877,1122,7.555704e+01,7.555704e+01,7.555704e+01,0.000000e+00,3.777757e+01,-3.875720e-01
6.585823e-01,2.330344e+00,1.640983e+02,1.978761e+02,1874,1125,7.485436e+01,7.485436e+01,7.485436e+01,0.000000e+00,3.742530e+01,-4.116984e-01
7.050510e-01,2.330329e+00,1.621319e+02,2.018426e+02,1874,1125,7.494218e+01,7.494218e+01,7.494218e+01,0.000000e+00,3.746827e+01,-4.111586e-01
7.518438e-01,2.330355e+00,1.611319e+02,2.048426e+02,1874,1125,7.494406e+01,7.494406e+01,7.494406e+01,0.000000e+00,3.746827e+01,-4.111851e-01
7.984218e-01,2.330355e+00,1.601319e+02,2.078426e+02,1878,1121,7.565145e+01,7.565145e+01,7.565145e+01,0.000000e+00,3.782102e+01,-3.869708e-01
8.463939e-01,2.330355e+00,1.591319e+02,2.118426e+02,1881,1118,7.635891e+01,7.635891e+01,7.635891e+01,0.000000e+00,3.817380e+01,-7.306604e-01
8.930932e-01,2.330355e+00,1.581319e+02,2.148426e+02,1881,1118,7.632855e+01,7.632855e+01,7.632855e+01,0.000000e+00,3.815767e+01,-7.561903e-01
9.395061e-01,2.330355e+00,1.561319e+02,2.178426e+02,1871,1128,7.436354e+01,7.436354e+01,7.436354e+01,0.000000e+00,3.717423e+01,-7.299035e-01
9.864208e-01,2.330355e+00,1.551319e+02,2.218426e+02,1871,1128,7.436540e+01,7.436540e+01,7.436540e+01,0.000000e+00,3.717423e+01,-7.299035e-01
1.033348e+00,2.329799e+00,1.541702e+02,2.248723e+02,1871,1128,7.431002e+01,7.431002e+01,7.431002e+01,0.000000e+00,3.714561e+01,-7.283206e-01
1.080518e+00,2.329799e+00,1.531702e+02,2.278723e+02,1871,1128,7.431187e+01,7.431187e+01,7.431187e+01,0.000000e+00,3.714561e+01,-7.283206e-01
1.127374e+00,2.329799e+00,1.521702e+02,2.318723e+02,1879,1120,7.595603e+01,7.595603e+01,7.595603e+01,0.000000e+00,3.796674e+01,-1.067458e+00
1.174666e+00,2.329799e+00,1.511702e+02,2.348723e+02,1876,1123,7.537422e+01,7.537422e+01,7.537422e+01,0.000000e+00,3.767489e+01,-1.042819e+00
1.221379e+00,2.329717e+00,1.492009e+02,2.378504e+02,1870,1129,7.407919e+01,7.407919e+01,7.407919e+01,0.000000e+00,3.702646e+01,-1.074416e+00
1.268114e+00,2.329717e+00,1.482009e+02,2.418504e+02,1870,1129,7.408105e+01,7.408105e+01,7.408105e+01,0.000000e+00,3.702646e+01,-1.074416e+00
1.314286e+00,2.329473e+00,1.472213e+02,2.448596e+02,1870,1129,7.405284e+01,7.405284e+01,7.405284e+01,0.000000e+00,3.701143e+01,-1.073737e+00
1.363433e+00,2.329491e+00,1.462521e+02,2.478248e+02,1874,1125,7.489582e+01,7.489582e+01,7.489582e+01,0.000000e+00,3.743198e+01,-1.015136e+00
1.399706e+00,2.329375e+00,1.452521e+02,2.508248e+02,1872,1127,7.441491e+01,7.441491e+01,7.441491e+01,0.000000e+00,3.719060e+01,-9.896889e-01
1.446766e+00,2.329375e+00,1.442521e+02,2.538248e+02,1881,1118,7.638767e+01,7.638767e+01,7.638767e+01,0.000000e+00,3.817603e+01,-7.521430e-01
1.493512e+00,2.329148e+00,1.432521e+02,2.578248e+02,-4157,-4157,-1.131507e+03,1.131507e+03,0.000000e+00,-1.870260e+01,4.077566e+01,-4.675650e+00
1.525301e+00,2.277665e+00,1.423433e+02,2.592232e+02,-3563,-3563,-1.012607e+03,1.012607e+03,0.000000e+00,-1.673730e+01,3.948526e+01,-4.184326e+00
1.556009e+00,2.277665e+00,1.763307e+02,2.690004e+02,-4098,-4098,-1.119694e+03,1.119694e+03,0.000000e+00,-1.850734e+01,6.641090e+01,-4.626835e+00
1.587071e+00,2.277665e+00,1.760988e+02,2.693741e+02,-4090,-4090,-1.118162e+03,1.118162e+03,0.000000e+00,-1.848201e+01,6.651552e+01,-4.620503e+00
1.619044e+00,1.696933e+00,1.759008e+02,2.696891e+02,-3224,-3224,-9.448261e+02,9.448261e+02,0.000000e+00,-1.561696e+01,4.089272e+01,-3.904240e+00
1.650320e+00,1.645915e+00,1.756982e+02,2.699716e+02,-3215,-3215,-9.431606e+02,9.431606e+02,0.000000e+00,-1.558943e+01,4.142548e+01,-3.897358e+00
1.681135e+00,1.593499e+00,1.754932e+02,2.690636e+02,-3164,-3164,-9.328738e+02,9.328738e+02,0.000000e+00,-1.541940e+01,4.059282e+01,-3.854850e+00
1.712351e+00,1.593499e+00,1.752594e+02,2.691192e+02,-3158,-3158,-9.316162e+02,9.316162e+02,0.000000e+00,-1.539861e+01,4.048732e+01,-3.849654e+00
1.759856e+00,1.593499e+00,1.760408e+02,2.699807e+02,-3159,-3159,-9.319544e+02,9.319544e+02,0.000000e+00,-1.540420e+01,4.164896e+01,-3.851051e+00
1.806659e+00,1.593499e+00,1.757306e+02,2.696426e+02,-3159,-3159,-9.318079e+02,9.318079e+02,0.000000e+00,-1.540178e+01,4.119079e+01,-3.850446e+00
1.853572e+00,1.734401e+00,1.407627e+02,2.789619e+02,-2937,-2937,-8.875070e+02,8.875070e+02,0.000000e+00,-1.466954e+01,4.066491e+01,-3.667384e+00
1.900030e+00,1.734401e+00,1.750071e+02,2.692807e+02,-3748,-3748,-1.049658e+03,1.049658e+03,0.000000e+00,-1.734972e+01,5.608818e+01,-4.337430e+00
1.947865e+00,1.734401e+00,1.755593e+02,2.703254e+02,-3735,-3735,-1.047102e+03,1.047102e+03,0.000000e+00,-1.730748e+01,5.710127e+01,-4.326869e+00
1.978280e+00,1.103044e+00,1.751999e+02,2.696780e+02,-2530,-2530,-8.060406e+02,8.060406e+02,0.000000e+00,-1.332298e+01,4.026607e+01,-3.330746e+00
2.025464e+00,1.103044e+00,1.746364e+02,2.703485e+02,-2505,-2505,-8.010454e+02,8.010454e+02,0.000000e+00,-1.324042e+01,4.046174e+01,-3.310105e+00
2.072732e+00,1.103044e+00,1.456567e+02,2.904549e+02,-1637,-1637,-6.274494e+02,6.274494e+02,0.000000e+00,-1.037106e+01,5.263110e+01,-2.592766e+00
2.119114e+00,1.103044e+00,1.473707e+02,2.929353e+02,-1678,-1678,-6.357023e+02,6.357023e+02,0.000000e+00,-1.050748e+01,5.499711e+01,-2.626869e+00
2.165840e+00,1.218568e+00,1.482876e+02,2.951116e+02,-2309,-2309,-7.618249e+02,7.618249e+02,0.000000e+00,-1.259215e+01,3.970169e+01,-3.148037e+00
2.211028e+00,1.143981e+00,1.510426e+02,2.972681e+02,-2210,-2210,-7.420866e+02,7.420866e+02,0.000000e+00,-1.226589e+01,3.976321e+01,-3.066473e+00
