5.677800e-03,-1.454312e+00,1.535820e+02,1.777227e+02,3708,3708,4.417282e+02,-4.417282e+02,0.000000e+00,7.301292e+00,1.734740e+00,1.494558e+00,5.379789e+02,3.340719e+02
1.010649e-01,-1.350465e+00,1.496051e+02,1.783038e+02,3505,3505,4.011976e+02,-4.011976e+02,0.000000e+00,6.631366e+00,1.557847e+00,1.493741e+00,4.990249e+02,2.980837e+02
2.257946e-01,-1.139163e+00,1.502494e+02,1.779800e+02,3218,3218,3.437611e+02,-3.437611e+02,0.000000e+00,5.682001e+00,2.095047e-01,1.493741e+00,4.990249e+02,2.980837e+02
3.160662e-01,-9.899772e-01,1.502816e+02,1.778338e+02,3044,3044,3.089097e+02,-3.089097e+02,0.000000e+00,5.105945e+00,1.192743e+00,1.494558e+00,4.989789e+02,2.980719e+02
4.222420e-01,-8.179986e-01,1.505468e+02,1.778128e+02,2840,2840,2.680938e+02,-2.680938e+02,0.000000e+00,4.431302e+00,1.769518e-01,1.493741e+00,4.990249e+02,2.980837e+02
5.502108e-01,-6.206463e-01,1.504735e+02,1.786102e+02,2608,2608,2.217909e+02,-2.217909e+02,0.000000e+00,3.665965e+00,5.642501e-01,1.494558e+00,4.989789e+02,2.980719e+02
6.618417e-01,-4.199775e-01,1.514304e+02,1.793151e+02,2935,1819,2.871076e+02,-6.386614e+01,1.116208e+02,2.900610e+00,5.850977e-01,1.493741e+00,4.990249e+02,2.980837e+02
7.659431e-01,-2.771612e-01,1.531854e+02,1.785396e+02,2754,1631,2.508215e+02,-2.623869e+01,1.122914e+02,2.289754e+00,1.509108e-01,1.493598e+00,4.990260e+02,2.980819e+02
8.756146e-01,-1.158296e-01,1.577755e+02,1.816404e+02,2550,1451,2.100442e+02,9.787929e+00,1.099161e+02,1.655010e+00,4.860255e-01,1.493741e+00,4.990249e+02,2.980837e+02
9.838410e-01,-8.418931e-02,1.625079e+02,1.769067e+02,2547,1429,2.095045e+02,1.415091e+01,1.118277e+02,1.614493e+00,9.870477e-01,1.494558e+00,4.989789e+02,2.980719e+02
1.086057e+00,3.624036e-02,1.687142e+02,1.804670e+02,2420,1304,1.841833e+02,3.904240e+01,1.116128e+02,1.199511e+00,9.019862e-02,1.494558e+00,4.989789e+02,2.980719e+02
1.196928e+00,9.133901e-02,1.764538e+02,1.805747e+02,2350,1226,1.701338e+02,5.477878e+01,1.124563e+02,9.533476e-01,5.570029e-02,1.493598e+00,4.990260e+02,2.980819e+02
1.300103e+00,8.313470e-02,1.845203e+02,1.783058e+02,2372,1246,1.745130e+02,5.060343e+01,1.125582e+02,1.024046e+00,8.840516e-02,1.493598e+00,4.990260e+02,2.980819e+02
1.413069e+00,1.776081e-01,1.918451e+02,1.828801e+02,2230,1124,1.460118e+02,7.515204e+01,1.105819e+02,5.856179e-01,2.946632e-01,1.494558e+00,4.989789e+02,2.980719e+02
1.521168e+00,1.514752e-01,2.021958e+02,1.799676e+02,2549,2549,2.098652e+02,-2.098652e+02,0.000000e+00,3.468847e+00,5.420860e-01,1.493598e+00,4.990260e+02,2.980819e+02
1.606500e+00,2.953945e-01,2.019410e+02,1.803768e+02,2962,1868,2.925148e+02,-7.368146e+01,1.094167e+02,3.026415e+00,1.244987e+00,1.493741e+00,4.990249e+02,2.980837e+02
1.712122e+00,4.449736e-01,2.028432e+02,1.807474e+02,2764,1681,2.529130e+02,-3.625672e+01,1.083281e+02,2.389832e+00,-3.507400e-01,1.493741e+00,4.990249e+02,2.980837e+02
1.814663e+00,5.615028e-01,2.056794e+02,1.827422e+02,2619,1532,2.238699e+02,-6.514184e+00,1.086779e+02,1.904001e+00,-1.377690e-01,1.494558e+00,4.989789e+02,2.980719e+02
1.924424e+00,6.584092e-01,2.104944e+02,1.858002e+02,2925,1816,2.850665e+02,-6.320873e+01,1.109289e+02,2.878307e+00,-1.199985e-01,1.494558e+00,4.989789e+02,2.980719e+02
2.036166e+00,8.066064e-01,2.116233e+02,1.879408e+02,2746,1644,2.493960e+02,-2.883830e+01,1.102789e+02,2.299457e+00,-1.704868e-01,1.493598e+00,4.990260e+02,2.980819e+02
2.135821e+00,9.136355e-01,2.135136e+02,1.906836e+02,2620,1506,2.240905e+02,-1.346060e+00,1.113722e+02,1.863112e+00,-1.268516e-01,1.493741e+00,4.990249e+02,2.980837e+02
2.239923e+00,1.001417e+00,2.166948e+02,1.946084e+02,2523,1407,2.046173e+02,1.844665e+01,1.115320e+02,1.538600e+00,-1.099988e-01,1.493598e+00,4.990260e+02,2.980819e+02
2.343346e+00,1.070947e+00,2.194724e+02,1.999893e+02,2798,1709,2.597118e+02,-4.191066e+01,1.089006e+02,2.492748e+00,-9.471899e-02,1.493741e+00,4.990249e+02,2.980837e+02
2.465045e+00,1.210474e+00,2.205434e+02,2.032296e+02,2644,1524,2.288050e+02,-4.902600e+00,1.119512e+02,1.931468e+00,-1.588255e-01,1.493598e+00,4.990260e+02,2.980819e+02
2.575720e+00,1.307881e+00,2.219052e+02,2.083581e+02,2046,953,1.092235e+02,1.092235e+02,1.092235e+02,0.000000e+00,-1.214311e-01,1.593244e+00,4.955040e+02,2.980699e+02
2.698658e+00,1.307881e+00,2.249052e+02,2.203581e+02,1000,2000,1.092235e+02,1.092235e+02,1.092235e+02,0.000000e+00,2.495557e-01,5.427256e-01,4.925289e+02,2.970642e+02
2.798406e+00,1.355164e+00,2.192514e+02,2.112757e+02,2055,944,1.111471e+02,1.111471e+02,1.111471e+02,0.000000e+00,-2.707215e-02,1.974588e+00,4.935486e+02,2.950136e+02
2.905368e+00,1.356013e+00,2.211791e+02,2.213079e+02,2061,938,1.122522e+02,1.122522e+02,1.122522e+02,0.000000e+00,-3.736670e-02,2.126777e+00,4.948870e+02,2.953966e+02
2.981911e+00,1.355056e+00,2.232514e+02,2.282757e+02,1000,2000,1.122522e+02,1.122522e+02,1.122522e+02,0.000000e+00,-3.094284e-02,5.356470e-01,4.957651e+02,2.942504e+02
3.087425e+00,1.355056e+00,2.212514e+02,2.192757e+02,2061,938,1.122876e+02,1.122876e+02,1.122876e+02,0.000000e+00,2.380159e-02,2.449657e+00,4.965616e+02,2.928933e+02
3.190253e+00,1.355056e+00,2.232514e+02,2.292757e+02,1000,2000,1.122876e+02,1.122876e+02,1.122876e+02,0.000000e+00,-3.442929e-02,5.322471e-01,4.971291e+02,2.927790e+02
3.274301e+00,1.355056e+00,2.212514e+02,2.212757e+02,1000,2000,1.122876e+02,1.122876e+02,1.122876e+02,0.000000e+00,2.751946e-02,5.318054e-01,4.992692e+02,2.937425e+02
3.373298e+00,1.355164e+00,2.192514e+02,2.112757e+02,2055,944,1.111471e+02,1.111471e+02,1.111471e+02,0.000000e+00,3.636059e-02,2.898947e+00,4.998016e+02,2.937533e+02
